206336776934035947153470015587262006141,28,1238964
14562554525442379061359139222854253060,28,1239354
18571720720570485572795600714678178944,28,1239743
32941976617507373966378875300958427824,28,1240132
77018664163125769810783478825999575874,28,1240522
287481661946814283197352788216274331299,28,1240909
36311836701761104427319121651600711782,28,1241299
61736028924567618012910441937012960052,28,1241691
100995711540161048196180448516412192518,28,1242082
209471517832964799195536685770520967388,28,1242470
140596186529427121094668049262785865619,28,1242864
73320418369526598964999939882173114966,28,1243265
303450544093651608154477295294738710492,28,1243661
121567891954324300226634257744468129406,28,1244057
216877468155258246619864824729863325423,28,1244454
135680917964301809746461655595347078135,28,1244851
243135589979521382007240883768488012129,28,1245248
140244612952336875005491727200908656440,28,1245645
330668913222690723750655835769753879375,28,1246043
55134937338763594790230426287689113698,28,1246440
86213824221989459100993915780713402723,28,1246837
228015759971665359291494302966649179250,28,1247238
21017488800338343747441356076190710512,28,1247640
264530180303634517629030399416392139937,28,1248040
159916429557254962881635552370800914420,28,1248452
20742315635584785031142221888019249880,28,1248864
35756530279644588148223851513644335921,28,1249277
281095476483865768165090468888198963069,28,1249696
152137418451288699276249204581392393126,28,1250119
326594851744621503883869406116571756299,28,1250538
6931285251971190672869631718230664935,28,1250951
172538028446767984050894294081918850530,28,1251363
175865149613111289089010796919351705373,28,1251776
338238361700951124503763214522404703651,28,1252180
346149720062422850649290743102264796,28,1252592
177612245742532952454012910331431567923,28,1252997
86449254507652114825650411236091304459,28,1253402
63461793406601451065687782551931685101,28,1253805
300518061036392462733372239305249912183,28,1254206
48852591606296557552546623272968459595,28,1254604
36550816864428212468851202657546746983,28,1255004
199992761562136034373102920697724415218,28,1255400
255710755206934341575393311503212970626,28,1255806
63435534707043729073448741601646793461,28,1256216
321894631120148473122288044297506179872,28,1256630
111272293165545804532447163735729937017,28,1257036
169916215860907874587808883701613654778,28,1257442
192760761022426229278096564787724468338,28,1257847
61802664548587951879494698962576380951,28,1258253
310310388213188716831124948582759509614,28,1258658
285805586432969807417820227895977800932,28,1259061
139132154807253060623974645473260996503,28,1259461
45418299593018849896759447515215432718,28,1259859
255919212568055040292904836690644387664,28,1260412
303686820834715215242342227450365098785,28,1260853
198238715560170529631724070177016443286,28,1261303
270572486704275154189055703862982609777,28,1261764
190830735962253898819983792234168535177,28,1262212
40656756872015491460296854878288172901,28,1262661
305995797873751568868912942514759956316,28,1263097
244313790365073259601468578598663732896,28,1263560
285872962089124295957320522298532151152,28,1263990
272864942169424818475531806949278903132,28,1264423
240120257768807694338270099860186421822,28,1264859
167023848843260245171375657814379979040,28,1265353
75812998317288416179518108412442344762,28,1265787
229689333007792638393575339079953005063,28,1266250
193224498831097827013640214232742642407,28,1266737
19115250932369530366156289128390628639,28,1267182
214192488615177927387360854921747859927,28,1267682
150249061450694860580305767594191204822,28,1268121
41613646735978855342452445041608412004,28,1268563
151579744909962283059329753926042654445,29,1238964
59459730494166144920244834914871896727,29,1239354
326782570527214556720588948351612434501,29,1239743
15889606989713767501154199358231791125,29,1240132
230316387215031769621975638798564572349,29,1240522
73653522265053784520713290913436026394,29,1240909
99588554059569860094382936752864865728,29,1241299
92021564869613759271862901667644511571,29,1241691
23331254556837315721079160837397441534,29,1242082
175876570491123513947941353714571434001,29,1242470
35979761647112309157843143171685192299,29,1242864
72478942815288585220885713672428660824,29,1243265
150714048953853209694020766711940173238,29,1243661
263993160709491782793529564353569123662,29,1244057
202084036814672344427100030558103788986,29,1244454
72935587500619391586399172645430369839,29,1244851
283383801060035207080590207227276872248,29,1245248
110390227086732602274856797637596889733,29,1245645
104855494532247711070850984218386367405,29,1246043
103210304693039766102689941005109596448,29,1246440
192669551849875434681879028982023698337,29,1246837
159358266250080796655989298263844532432,29,1247238
258085694540107014802581917933567694992,29,1247640
326887499608326711644368417886039665144,29,1248040
307662276149849509048313465636216360079,29,1248452
279397517075106074205401687460227261761,29,1248864
204847889945952586827003246286987305292,29,1249277
133530918210489927152662000739471444657,29,1249696
310129671254545763518716680368828449635,29,1250119
331857215104775789346631098128099875476,29,1250538
291044726181154139687461870921174751828,29,1250951
328640518099586399850507221852453637171,29,1251363
44338270029823909815201280835765135875,29,1251776
88893181844695936373192055782442001201,29,1252180
240169456433647580149253769965937637452,29,1252592
167655550986462357133874148503259490149,29,1252997
94944216370057372399737057407355147617,29,1253402
226601457470125508950096602382498615233,29,1253805
303393329326590150876772596149585130983,29,1254206
164937431612018163517744718126209633130,29,1254604
151964355298067369601748740539141146102,29,1255004
174824419065742705283290579953002062080,29,1255400
102726265740528297565285022760124049768,29,1255806
56928863138441200368913967147673851243,29,1256216
253968943544012195616151423458166492814,29,1256630
336010007943525694435817148545141620899,29,1257036
179993939842899296113917998817632671995,29,1257442
96312893419346231878851198851657973225,29,1257847
268767422871893245877670784889144192882,29,1258253
265892285037022247671767601746407143195,29,1258658
95915187262135094399900382265735730609,29,1259061
12005909196106351447128757973398447274,29,1259461
99999803649269587796498264408883338798,29,1259859
286017142995936037071882663065986560294,29,1260412
261496026043658920517791656385981164195,29,1260853
56882068434574140838771262176073174098,29,1261303
26852315588921489793632829751650440686,29,1261764
114221077915850446282411559886951687633,29,1262212
333783900948113100480111602367001266082,29,1262661
337479476287304214039661707077343818404,29,1263097
222656823879354755763072815378776490487,29,1263560
139524608355270913385626759178243915645,29,1263990
254273788072364624659614411444496382980,29,1264423
82088679297167796757474051429629227975,29,1264859
230556529677666287098890235459721105721,29,1265353
252996281939509906203213108088806576767,29,1265787
213590610282084032327317181096808881692,29,1266250
140165849216802834962513091588538013027,29,1266737
303803745227391018839257465437829886287,29,1267182
85291040290517576263282954296534939817,29,1267682
150401267790650530259697756743398167328,29,1268121
323646625539207798579859338850660605518,29,1268563
90479797076348111154177513247954090727,42,1816683
59989046634525892647664480517434118559,42,1817076
117305152334236859101649646128864208088,42,1817468
14599582062830466940942434820381224765,42,1817898
199089055812057032764755491264375973168,42,1818249
22043157414089429281583357436564204720,42,1818637
198479848277531214163171929451780488775,42,1819026
155658007217568908170116363389381362859,42,1819411
77768380819432457584448769300219321705,42,1819796
297615411670316967338181393059493356938,42,1820182
144360959075221511496985956286690371871,42,1820565
311371582129162806626286270406177279203,42,1820950
298113309532401565707252909923128415937,42,1821334
271419073234559812725602953365629471316,42,1821717
69200862068643698344524341174523174519,42,1822100
332702012919300454380002565494045861123,42,1822485
301586115630298163688222920794211530571,42,1822874
109103463396209316401602663777940250710,42,1823263
124011227676242538214760806857756069668,42,1823654
289631847750471520101028660803225768041,42,1824045
62161278370134689308922913476298159214,42,1824436
143311727982469861342788343276132991499,42,1824834
182823462843882653459560138491193276,42,1825239
286629098119022939663645290469801415046,42,1825648
42212750344580692031944211942472008121,42,1826058
84797893005956633025010885068176149162,42,1826467
316107183225848236556622340394527066549,42,1826884
335259555025913057627879760445754844109,42,1827302
222385612616054483652253200622854987493,42,1827717
286312682977507236939984545851164493667,42,1828132
148124819987930490273397848331643657303,42,1828552
147169438435693815875728294223342332044,42,1828973
94045980823547495884054624835279997246,42,1829398
240196317308294314472808702469608745978,42,1829828
289511616297854350475473011308397425531,42,1830258
206993686850895428526460073649460426853,42,1830692
8598428401936641184990060291964248632,42,1831128
256274639201895764193522930397407982725,42,1831559
191215336841736668009489938241157476095,42,1832003
241556830891576420409377150932035948001,42,1832446
60446778074149985557005431285492659078,42,1832883
277951483282824387537005381162367977508,42,1833314
267243558509786757257468161598767424260,42,1833744
272702110929469475860363512083325631816,42,1834191
21350974876493568230956903150720898006,42,1834645
277853104081173513382224718183519568903,42,1835092
212631525362040499141180752864357719550,42,1835524
118944140194187574905231690537426762086,42,1835949
126904281158877903757888860119183658713,42,1836369
251452250198025933470597978565957154945,42,1836791
98867713670720914925075453187539482972,42,1837215
115695777851247968343446689407830992188,42,1837631
16774790072227095644094206307395496202,42,1838043
330364493488862849046940043274696893290,42,1838454
219849573274368952154309927992467277409,42,1838862
129481775781138910950185642831000241493,42,1839268
50798155703021378228818170343843497990,42,1839676
13184276608855056251030455017868619314,42,1840084
101710247072718729614913101706686026318,42,1840488
46804203427254943957668990336079327455,42,1840892
275847379703684410987507129280255865291,42,1841296
180568252316275313300629875280559218516,42,1841701
208361613625614779084240356041028489529,42,1842106
48884269336188111950350515700501309440,42,1842517
217329055170305762061237048507223684545,42,1842915
315492267380601200844916326133648559453,42,1843314
316936085204066474264598966926906600349,42,1843738
330529535749809463317967587831690582720,42,1844156
92484299171517451646289870191548278586,42,1844570
195981915484133511051646424401103553424,42,1845001
226867572939653543158314675682680314407,42,1845409
191498510247681349492116510911597365264,42,1845822
221817964269007587910908310747478770594,42,1846248
161691594455840958954034836844809820463,43,1816683
285176412523558777151345764444844512150,43,1817076
269210493146581885364073812472131078364,43,1817468
223320833862329055367041036361914206271,43,1817898
182501532603011378970118637760779852690,43,1818249
110696974897488072022605147047720901224,43,1818637
226939077625284707742541438417222943,43,1819026
324969937194348726637273007288896546754,43,1819411
121264783761343169609541668437490459990,43,1819796
319919334671287044352459553692661903111,43,1820182
261497550894096504036347280971205452064,43,1820565
137755505674047028046950160280863909368,43,1820950
22123295700889190836664115084551630362,43,1821334
78470446667863808058635938219613347979,43,1821717
158682237604351138541266559804477758588,43,1822100
181874745521829888447481329418129460690,43,1822485
262353506494451722878041623680281442660,43,1822874
93177880837242535385434496291885954254,43,1823263
153627838450801141706870010416322371758,43,1823654
219518240157087523053422022491981686229,43,1824045
242532333914818845248444849417964792720,43,1824436
303046877423286305289234950889283807635,43,1824834
271991149584846240798507233008137358741,43,1825239
224631890722423761651512437628875784159,43,1825648
231266439858678063638958556339884378477,43,1826058
298614154124228213487592433848645878127,43,1826467
285772166655545767018396460352246363182,43,1826884
309790803572338047872390938267957635193,43,1827302
97936054913070135469499873026302725689,43,1827717
275352512999535485525190345723455307342,43,1828132
324941199810588392505007783372617375093,43,1828552
203468404970241980494639630929594876690,43,1828973
323034939103323721011927213043356327802,43,1829398
73927972746994336096083344583233233992,43,1829828
336391359569020650515971055438456644079,43,1830258
198942493325585330213640302351658077366,43,1830692
175442550087537254324545551405169147516,43,1831128
59660045800300564960177234516665000430,43,1831559
22344652783558040530075338029547862870,43,1832003
321690734364629189063674366870682968402,43,1832446
283578428111219496592577490812399737161,43,1832883
62061313297931456170982714017565464702,43,1833314
227243807277597495920502877863662546154,43,1833744
240681453626221817856722140396817466912,43,1834191
230775188633432565189905186569863389012,43,1834645
84671035829613759289658432738049509277,43,1835092
56061649763678966447077973473138241808,43,1835524
101174297843027889084260017772008619345,43,1835949
148615449889527691138670940021462327192,43,1836369
104428168715379182808440862892178555866,43,1836791
142764514759628558219963056981868344460,43,1837215
155777211573032063043149656112483708335,43,1837631
61650228991850426156542853948192178886,43,1838043
108527893538745506540830958012626647200,43,1838454
179911755106598302017982900961377889119,43,1838862
187851431051990449769641204797729439289,43,1839268
190914467228561332726889580825270755730,43,1839676
340182107716045166627275320770017827839,43,1840084
266445779116913612114367675697514982172,43,1840488
229170873732616497590438688939053881608,43,1840892
135947061968701913996184720187274006953,43,1841296
194845977478578830350795886977215417336,43,1841701
242962252326711247032118066868738452582,43,1842106
30083007213033634657042146980079718285,43,1842517
71061625331510082444576778896525762372,43,1842915
226709436681982711754450714324321754311,43,1843314
150638825999216979021281333463229299834,43,1843738
151871997528931277468495995345677870060,43,1844156
82644020850613048197713941465008294888,43,1844570
199361546712262409037602698954797908262,43,1845001
184036122250013788539625789748871914761,43,1845409
319513547149934214302153655611241455072,43,1845822
173083090935385151685142846173079137640,43,1846248
18824806215313795393029444877988890970,44,1816683
29626897570207753224208038587167958292,44,1817076
120689292684046558762371049607276644043,44,1817468
35747777446482002930246267840556440175,44,1817898
112235032235726769722473922065586539825,44,1818249
68844592375653198724771164563037215960,44,1818637
31710089991165944998507322300317585235,44,1819026
29099520565558698393665685444988770734,44,1819411
182054076005140114407555914644237820678,44,1819796
311672829159750161959803157444946496504,44,1820182
66819829328746460337340274637576576036,44,1820565
167615316742270746091409315380654904597,44,1820950
87116198435882394026345197111596299681,44,1821334
279044559808998443272266378924241743175,44,1821717
104030781583162108277561131408485739617,44,1822100
236180029081445827844206586869887060012,44,1822485
66246400197112165329850780948106708479,44,1822874
174478407636922373725425697065984092832,44,1823263
30528786570164493275827658188602348347,44,1823654
317503858301451376721150355049820904467,44,1824045
31072856289110119699676495414400956918,44,1824436
100485051112535365243423239990539441623,44,1824834
145208473935020111214856974192702097969,44,1825239
86237824500725056522925517147148956650,44,1825648
70243879506180290192241223356006477579,44,1826058
79918303094316550275203539819531326956,44,1826467
149269877228805125871172187019044383898,44,1826884
263219118079277252147042591871765222696,44,1827302
166644802174611539858281794877364387353,44,1827717
216268205572649452979133793921313218164,44,1828132
316777530952389551531612249716148914442,44,1828552
326064770205468082889770301223263817663,44,1828973
139539006139799758430123392913201304770,44,1829398
79006807937037712431367109588281273894,44,1829828
327842094151136304407350440126884943165,44,1830258
118796758411851419752009726195550512529,44,1830692
53522074565739598585260406826776750930,44,1831128
148236070418343655232565610826378596828,44,1831559
134019141039891738507007668535970832460,44,1832003
45234239529159186364537055019804448062,44,1832446
205332360977895875871965459605442708458,44,1832883
296854765966128996795237907828561602914,44,1833314
81219163480195088796131181578440703454,44,1833744
287541897088783150889456009140260243798,44,1834191
256496024359763263324591924775275711488,44,1834645
34231306848627433643161418356557879658,44,1835092
250301183920143437124421317936369630173,44,1835524
335065782165383517871090987667827655822,44,1835949
255139384964865617370199451491694139568,44,1836369
229941545109735011190078430332911759368,44,1836791
277514468206636491461271298105638594342,44,1837215
38788790552737201351459794839855972365,44,1837631
305251412097302404197237022347282700775,44,1838043
151821218715428405956170842128150149866,44,1838454
221878816779836652157294289669132553563,44,1838862
217545488931691271134034805842885745006,44,1839268
146940664575141232872150389147691243414,44,1839676
217256717631265364171828159865746241265,44,1840084
324808282350209733235464520478797664462,44,1840488
15905299068420603544178922666521339256,44,1840892
17968225996657405515320761560636561367,44,1841296
162923282262739014184967799797368510102,44,1841701
65193073419706449434924022628915786098,44,1842106
